tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_created,tweet_location,user_timezone
569654709964836865,negative,1.0,Late Flight,0.6735,United,bobgiolito,0, how about free wifi when your flights delayed only 20 mins allowed,2015-02-22 16:27:21,"Los Angeles, CA",Pacific Time (US & Canada)
569654439646269440,neutral,1.0,None,0.0,United,IamTamica,0, i did they told us the wrong carousel number,2015-02-22 16:26:16,moving forward... ,Eastern Time (US & Canada)
569654428636049408,neutral,0.6705,None,0.0,United,AlexColIins,0, no thanks,2015-02-22 16:26:14,michigan ,Eastern Time (US & Canada)
569653506291818496,negative,1.0,Lost Luggage,1.0,United,LaHauser,0, cdglas 42 hours and my luggage is in sfo ive been wearing the same clothes for 42 hours thank you flythefriendlyskies,2015-02-22 16:22:34,,Paris
569652316816719873,negative,1.0,Late Flight,0.6722,United,scottychadwick,1, this airline is a joke my friends been trapped in houston since 7am sat and have no flight in sight unitedworstever trappedhouston,2015-02-22 16:17:50,,Eastern Time (US & Canada)
569652058518908928,negative,1.0,Can't Tell,1.0,United,aminghadersohi,0, why do you hate your passengers,2015-02-22 16:16:49,"San Francisco, CA",
569651548881465345,negative,1.0,Bad Flight,0.6522,United,FernHeinig18,0, how can a plane that has been sitting in a hanger all day have numerous mechanical problems doesnt anyone actually do maintenance,2015-02-22 16:14:47,,
569651277916999680,negative,1.0,Late Flight,1.0,United,reccewife,0, in the future when delay causes 15 hour wait slept night in airport ensuring seating choice for replacement flight would be good,2015-02-22 16:13:42,"Kingston, Canada",Mountain Time (US & Canada)
569650401085157376,negative,1.0,Late Flight,1.0,United,CrowdSafetyNI,0, is my flight delayed it keeps changing between delayed and not if delayed is checkin time late flightr ,2015-02-22 16:10:13,Northern Ireland,London
569650320613052416,negative,1.0,Late Flight,1.0,United,trinjw,0, what a long day of delays please get us to dallas tonight  fingers crossed  winterstorm2015 whichisworsedenordfw,2015-02-22 16:09:54,,
569649820798881792,negative,1.0,Late Flight,0.3516,United,BrittanyWolgast,0, how is it that all my flight times were changed without any official notification almost missed my flight this morning not cool,2015-02-22 16:07:55,,Central Time (US & Canada)
569649806202642432,negative,1.0,Lost Luggage,1.0,United,Spencerklein,0, they had record of it being at denver on the concourse prior to me gettin on the shuttle i just want to confirm its location,2015-02-22 16:07:52,,Eastern Time (US & Canada)
569649006986407936,neutral,1.0,None,0.0,United,jrmcirvin,0, lax sunrise ual212 laxjfk,2015-02-22 16:04:41,,Central Time (US & Canada)
569648584909434880,neutral,0.6477,None,0.0,United,Spencerklein,0, would be on the next flight to haydensteamboat,2015-02-22 16:03:00,,Eastern Time (US & Canada)
569648492190179328,negative,0.6327,Lost Luggage,0.6327,United,Spencerklein,0, we needed to be at steamboat for a meeting by 3pm so we took a shuttle the united customer service people said the bag would be on,2015-02-22 16:02:38,,Eastern Time (US & Canada)
569647694005870592,negative,1.0,Customer Service Issue,0.6614,United,aminghadersohi,0, there is no good word for describing how angry and pissed off of a customer you have made me,2015-02-22 15:59:28,"San Francisco, CA",
569647615194898432,negative,1.0,Customer Service Issue,0.6966,United,ImagesbyTLP,1, late flight 2014 and 2015 are huge step towards decline in service and your agents not all are as arrogant as ever  unitedairlines,2015-02-22 15:59:09,earth,Pacific Time (US & Canada)
569647413285265408,positive,1.0,None,0.0,United,JennyLeeinDC,0, denver baggage handlers you totally impressed us today our lungs barely made the run to connect but our bags had no problem den,2015-02-22 15:58:21,DC,Eastern Time (US & Canada)
569647347547955200,negative,1.0,Late Flight,0.6838,United,aminghadersohi,0, flight 3870 to newark stuck in the runway about to miss my connection and they are just sorry for my inconvenience,2015-02-22 15:58:05,"San Francisco, CA",
569647174277042176,negative,1.0,Late Flight,0.6316,United,jtromano,0, false,2015-02-22 15:57:24,STL,Central Time (US & Canada)
569646538814824449,negative,1.0,Customer Service Issue,0.3502,United,aminghadersohi,0, sitting on the runway in newark they wont let the plane to a gate my connection boards in 1 minute  hates us all,2015-02-22 15:54:53,"San Francisco, CA",
569646535215939585,positive,1.0,None,0.0,United,JetSetterJD,0, thanks it was my first time in a united lounge and felt welcomed,2015-02-22 15:54:52,,Pacific Time (US & Canada)
569646446586171392,negative,1.0,Customer Service Issue,0.6657,United,reccewife,0, all other ana ticket holders get to use the lounge too but not us because united booked us grumpykim,2015-02-22 15:54:31,"Kingston, Canada",Mountain Time (US & Canada)
569646005315973120,neutral,1.0,None,0.0,United,TSAmedia_RossF,0, good evening ua can you assist with an issue via dm,2015-02-22 15:52:45,"Washington, D.C.",Eastern Time (US & Canada)
569645582387556352,negative,1.0,Late Flight,1.0,United,Meatus_prime,0, never had a flight delayed an hour due to an unbalanced load and more delays at  great job idiots,2015-02-22 15:51:05,,Pacific Time (US & Canada)
569645368075554818,negative,1.0,Can't Tell,0.6879,United,ImagesbyTLP,0, 100  failure in 2015 unitedairlines,2015-02-22 15:50:13,earth,Pacific Time (US & Canada)
569645065792069632,positive,0.66,None,0.0,United,SmashMastr,0, can cancelled flight my flight anytime if this is where they keep me for the night ,2015-02-22 15:49:01,Chicago,
569645048696053761,negative,1.0,Late Flight,0.6522,United,ImagesbyTLP,0, you guys suck 2 12 delay to get out of ers and didnt even have curtesy to let me know  unitedairlines,2015-02-22 15:48:57,earth,Pacific Time (US & Canada)
569644957188939777,negative,1.0,Flight Attendant Complaints,1.0,United,michaelvandijk1,0, unfortunately had a bad experience flying with you on saturday inpolite crew bad delays,2015-02-22 15:48:35,Nederland,Amsterdam
569644171331538945,negative,1.0,Bad Flight,0.3556,United,mamijeanna,0, seriously 45 min on the plane at bhm and now 30 min in baggage and still no bags worstairlineever,2015-02-22 15:45:28,,
569643671198572544,positive,0.6893,None,0.0,United,__XT,0, thanks for updating me about the 1 hour delay the exact second i got to atl ,2015-02-22 15:43:29,,Eastern Time (US & Canada)
569642899828133888,negative,0.6633,Flight Booking Problems,0.3634,United,reccewife,0, but we are on all nippon now booked by united to replace the one we missed,2015-02-22 15:40:25,"Kingston, Canada",Mountain Time (US & Canada)
569642078990258176,negative,0.6703,Can't Tell,0.3626,United,kaf_silva,0, what is this subtlety gate changes are you kidding with me,2015-02-22 15:37:09,,
569642063005753344,negative,1.0,Flight Attendant Complaints,1.0,United,FlyRightSeat10,0, been good 15yr friendly skies relationship 2day agent told me im only canadian and thus not good enough for military preboard,2015-02-22 15:37:05,Canada,Eastern Time (US & Canada)
569641805073031168,negative,0.6966,Customer Service Issue,0.3596,United,DanVidayo,0, yes was trying to upgrade my seat now there are no available spots,2015-02-22 15:36:04,Earth,Indiana (East)
569641735086858240,negative,0.6934,Can't Tell,0.352,United,rikrik__,0,  what made you come to this can we help you with anything jp inconvience,2015-02-22 15:35:47,Saint Louis,Central Time (US & Canada)
569641686101585921,neutral,1.0,None,0.0,United,rikrik__,0,  what made you come to this can we help you with anything jp free tickets  for the i convince ,2015-02-22 15:35:36,Saint Louis,Central Time (US & Canada)
569641615721140224,negative,1.0,Customer Service Issue,1.0,United,rikrik__,0,  what made you come to this can we help you with anything jp the service just hasnt been great,2015-02-22 15:35:19,Saint Louis,Central Time (US & Canada)
569641607584206850,negative,1.0,Can't Tell,0.6533,United,tunkuv,0, i think not im not flying you again if i can help it,2015-02-22 15:35:17,New York,Eastern Time (US & Canada)
569641346316640256,positive,1.0,None,0.0,United,DJTouf,0, resolved over hour of work on  ground amp somehow the system reset itself during takeoff i appreciate the quick responseservice,2015-02-22 15:34:15,"Buffalo, NY",
569641326536462336,negative,1.0,Bad Flight,0.3697,United,BeyondStatusQuo,0,  always a fucken nightmare with your airline fail lazy alwayslate flight worstairlineever,2015-02-22 15:34:10,Los Angeles ,Pacific Time (US & Canada)
569641319712169984,negative,0.3608,Flight Attendant Complaints,0.3608,United,reccewife,0, we were told when we checked in as soon as we were allowed to that there are no other seats available on the plane except middle,2015-02-22 15:34:08,"Kingston, Canada",Mountain Time (US & Canada)
569641234769309696,negative,1.0,Bad Flight,0.6297,United,Juliaweinerman,0, everytime i fly ur airline i hate you even more  thanks for the terrible service on flight 1071,2015-02-22 15:33:48,,
569641125243301888,negative,1.0,Flight Booking Problems,1.0,United,davedittrich,0, really was bumped down from gold status asked to pay  to keep it and get fewer miles how is that worth it,2015-02-22 15:33:22,,Pacific Time (US & Canada)
569640998491578369,negative,1.0,Can't Tell,1.0,United,BeyondStatusQuo,1, you always surprise me with the awfulness of your airline you guys suck worst,2015-02-22 15:32:52,Los Angeles ,Pacific Time (US & Canada)
569640163393073152,negative,1.0,Can't Tell,0.6596,United,DRVerges,0, that i would get on early enough to not have to green tag but no go if not for otis i would be still sitting at ord,2015-02-22 15:29:33,Chicago,Central Time (US & Canada)
569640141989552128,positive,1.0,None,0.0,United,rhettmcpeake,0, and to add to my earlier tweet this was my daughters 5th bday present thank you for the hard work and making it happen,2015-02-22 15:29:27,Pittsburgh ,
569639854277066752,positive,0.6599,None,0.0,United,DRVerges,0, you have a guy named otis at ord that knows what customerservice is he was able to get my bag to me i upgraded just to be sure,2015-02-22 15:28:19,Chicago,Central Time (US & Canada)
569639823734128640,negative,0.6721,Can't Tell,0.3361,United,JessLisaM,0,  tweet bots obviously dont get sarcasm making computers more and more like real people,2015-02-22 15:28:12,,Central Time (US & Canada)
569639780276953088,positive,0.7068,None,0.0,United,rhettmcpeake,0, you all do a wonderful job today got my wife daughter and myself from pgh to orlando after out flight was delayed luggage and all,2015-02-22 15:28:01,Pittsburgh ,
569639640170254336,negative,1.0,Customer Service Issue,1.0,United,baj2081,0, customer service whats that,2015-02-22 15:27:28,,
569639294152806400,negative,1.0,Customer Service Issue,0.672,United,immersiveg,1,  overflight booking problems planes departing delayed returning for more quick fixes amp breaking out attitudycustomer service worstairline,2015-02-22 15:26:05,Los Angeles,Pacific Time (US & Canada)
569639288649883648,neutral,1.0,None,0.0,United,FAiRChicago,0,"      
faa invest near miss on ohare runway last wk",2015-02-22 15:26:04,"Chicago, IL",
569638675170131968,negative,1.0,Customer Service Issue,0.3609,United,cslhilo,0, pay for a cab back to the airport to show baggage dept my wet shirts and suit is not a viable option 2nd time this has happened,2015-02-22 15:23:38,"Hilo, HI",Hawaii
569638419384528897,negative,1.0,Can't Tell,0.3384,United,ericaswerdlow,1, thats what you have said for years you are losing customers,2015-02-22 15:22:37,Chicago,Central Time (US & Canada)
569638013287862273,neutral,1.0,None,0.0,United,ChrisOneputt91,0, i am ua elite gold and have a ua chase pres plus credit card  how many eqms do i need to get platinum elite,2015-02-22 15:21:00,,
569637373853745152,negative,1.0,Customer Service Issue,1.0,United,FernHeinig18,1, once again your lack of customer centricity us astounding,2015-02-22 15:18:27,,
569637147067551746,negative,0.6484,Cancelled Flight,0.6484,United,mgmcg16,0, now this ,2015-02-22 15:17:33,,
569636929165242368,negative,1.0,Customer Service Issue,1.0,United,erikmkeith,0, would be nice if  partner tickets that dont provide full pqm credit are more obvious before purchase lost 1200 miles,2015-02-22 15:16:41,"Leesburg, VA, USA",Quito
569636454869151744,positive,0.3558,None,0.0,United,CDNTravelGuy,0, nope even better there were 4 seats and due to wampb first to raise hands got to move up i wasnt fast enough,2015-02-22 15:14:48,Toronto Area,Eastern Time (US & Canada)
569636013443719169,negative,1.0,Late Flight,0.6907,United,DruskinMichael,0, now maintenance issues with flight 5639 and more issues with passengers that will miss connections needing to get off,2015-02-22 15:13:03,,
569635707746160642,positive,0.6735,None,0.0,United,koploperfan1992,0, look at this beauty  dc10 united airlines  hope you like this beauty  ,2015-02-22 15:11:50,Winterfell,
569635623348215808,negative,1.0,Bad Flight,1.0,United,djflacoflash,1, seriously whats with the slow wifi on this flight if the speed was going to change for the worse then the price shouldnt go up,2015-02-22 15:11:30,Everywhere,
569635389289459712,negative,1.0,Can't Tell,0.3684,United,gtotheoff,1,  5 hours 3 gates and 3 planes late flightr still not an update explanation or apology to be had worstairlineever unitedairlines,2015-02-22 15:10:34,,Central Time (US & Canada)
569635090214449152,negative,1.0,Flight Attendant Complaints,0.6631,United,mathardin,0, your gate attendant had some snobby remarks your customer service is like playing poker with my sisters kids,2015-02-22 15:09:23,Corpus Christi,
569635077623148545,negative,1.0,Flight Attendant Complaints,0.3626,United,kannanlakshmi,0, poor cabin luggage service on ua1266 to bos i was forced to check in even when there was empty space for bags in the overhead,2015-02-22 15:09:20,"Cambridge, MA",Eastern Time (US & Canada)
569634833917452288,neutral,0.6925,None,0.0,United,D_WaYnE_01,0, when i click that link it wants my flight info i havent booked a flight yet i read you waive fees for military it this true,2015-02-22 15:08:22,,
569634748177514496,negative,1.0,Lost Luggage,1.0,United,jprice9227,0, no we still have not heard anything from anyone at  or the ,2015-02-22 15:08:01,,
569634385823182852,negative,1.0,Flight Booking Problems,1.0,United,onemanvariety,0, every time i search a flight your site logs me out and gives error message about to book on a different airline and cancelled flight my card,2015-02-22 15:06:35,"driving, probably",Quito
569634350930636800,negative,1.0,Cancelled Flight,1.0,United,Spencerklein,0, so the last seg of my flight from denver den to haydensteamboat hdn for 8am got cancelled flightled and i need help finding my luggage,2015-02-22 15:06:27,,Eastern Time (US & Canada)
569634229627297793,negative,1.0,Late Flight,0.6997,United,YelpPittsburgh,0, 8 hours late flightr and im siting on another plane waiting to leave i think a credit is in order for this terrible service,2015-02-22 15:05:58,"Pittsburgh, PA",Quito
569633545737490433,neutral,0.6967,None,0.0,United,TheFireTracker2,0, ill let you know week after next when i do another coastcoast rt again,2015-02-22 15:03:15,Global- Mostly Silicon Valley,Pacific Time (US & Canada)
569632550873915392,negative,1.0,Lost Luggage,0.6526,United,bfunai,0, we waited 40 min for our bags after a 45 min flight nomorecheckedbags,2015-02-22 14:59:18,"Chicago, Illinois",Central Time (US & Canada)
569632420468625408,negative,0.6524,Bad Flight,0.356,United,LisaAkey,0, now let there also pls be inflight live tv on ua469 denewr so i can watch the oscars ,2015-02-22 14:58:46,"ÜT: 41.88849,-87.6282",
569632200913604608,negative,0.6737,Cancelled Flight,0.6737,United,Fly_Shreveport,0, has cancelled flighted 1 arrival into shv tonight amp the 1st departure flight on mon feb 23rd check with your airline for flight status,2015-02-22 14:57:54,"Shreveport, Louisiana",Central Time (US & Canada)
569631508379664384,positive,1.0,None,0.0,United,DrupalRuth,0, it was such a lovely part of this long day  attendants on ua5168 most ua795 were beyond exceptional today givethoseladiesraise,2015-02-22 14:55:09,"Portland, Zurich, Richmond",Pacific Time (US & Canada)
569631350304731136,neutral,0.6694,None,0.0,United,wfmayo,0, 4 open seats in 1st class on ua 2065 way to honor your upgrade policy for freq flyers andor honor an employee with an upgrade,2015-02-22 14:54:31,"Vienna, VA",Eastern Time (US & Canada)
569631041356320768,positive,0.6697,None,0.0,United,scottdraeger,0, i trust you enough to put my coat in my checked bag,2015-02-22 14:53:18,Chicagoland,Central Time (US & Canada)
569631027385245696,negative,1.0,Lost Luggage,1.0,United,liveitup09,1, yes i have amp theyre unsure when it would comethis has never happened on any airline and my first time with  disappointed,2015-02-22 14:53:14,,Atlantic Time (Canada)
569630987858132992,negative,1.0,Bad Flight,0.3371,United,anuaimi,0, of course but interesting how united doesnt seem to have a good sense on whats happening with flight,2015-02-22 14:53:05,Toronto,Eastern Time (US & Canada)
569630959718551552,negative,1.0,Flight Booking Problems,0.6658,United,gtotheoff,0, pushing five hours and my time is worth nothing to you reflight booking problems not an option unfortunately,2015-02-22 14:52:58,,Central Time (US & Canada)
569630837538361344,positive,0.6775,None,0.0,United,achoifitz,0, finally made it to rep who solved my problem,2015-02-22 14:52:29,Europe - America,Central Time (US & Canada)
569630050972143616,negative,1.0,Can't Tell,0.6333,United,danny_9_9,0, you guys are complete ass,2015-02-22 14:49:22,,
569629990129520641,positive,1.0,None,0.0,United,LisaAkey,0, thanks gate agent extraordinaire seau fong for helping me get rebooked out of boise and hopefully home to nyc sometime tonight,2015-02-22 14:49:07,"ÜT: 41.88849,-87.6282",
569629819559747585,negative,1.0,Customer Service Issue,1.0,United,kenny_khoo,0, why are your agents working so slowly to rebook people who are on ua1481 we have all wasted an entire day at stt,2015-02-22 14:48:26,"London, ON",Quito
569629692661268480,positive,1.0,None,0.0,United,jakejrssherry,0, thank yall for being an amazing airline who knows how to treat their customers you guys rock,2015-02-22 14:47:56,,Atlantic Time (Canada)
569629228225859584,neutral,0.6489,None,0.0,United,thefarb,0, you friends flt from ase to denver is cancelled flightled for tomorrow  can you help with rebook,2015-02-22 14:46:05,"ÜT: 39.39339,-76.762595",Eastern Time (US & Canada)
569629019412557826,negative,1.0,Bad Flight,0.708,United,RichGoldstein,0,  plane came in with broken seat  rather than fix it they put a broken sign on it and separated me from my kids,2015-02-22 14:45:16,New York,
569628591475924994,negative,1.0,Late Flight,1.0,United,kaobrien812,0, worst flying experience ever and they tried to blame it on atc i watched them load bags for 30min after boarding 45min late flight,2015-02-22 14:43:34,"Medford, MA",
569628499549548545,neutral,0.6733,None,0.0,United,joelrwilliams1,0, used to still do let you listen to flight radioi often didinteresting to me tcmparty ce3k 31daysofoscar,2015-02-22 14:43:12,"Greensboro, NC",Eastern Time (US & Canada)
569627778892443648,positive,0.7142,None,0.0,United,jesuisJOse,0, went to customer service kiosk and they were able to help out still thanks for following up,2015-02-22 14:40:20,New York | Chicago,Eastern Time (US & Canada)
569627490672517120,negative,1.0,Cancelled Flight,0.6337,United,tyguybye,0, have you read your own same day travel change policy,2015-02-22 14:39:11,,
569627005852917762,negative,1.0,Bad Flight,0.6211,United,RPun,0, your b737800w  literally the smallest seats i have ever have my dad got stuck in the tiny bathroom ad well disspointed premier1k,2015-02-22 14:37:16,"Bay Area, CA",Pacific Time (US & Canada)
569626978397134848,neutral,0.6117,None,0.0,United,BUlizard,0, and we got zero vouchers for hotel or cab i expect some serious mileage credits,2015-02-22 14:37:09,,
569626849183035392,positive,0.66,None,0.0,United,krisrice,0, nope all set thx for checking,2015-02-22 14:36:38,"Bedford, NH",Pacific Time (US & Canada)
569626655527981058,neutral,1.0,None,0.0,United,nbhdsheila,0, the plane,2015-02-22 14:35:52,Boston,Eastern Time (US & Canada)
569626585365671938,negative,1.0,Cancelled Flight,0.6729999999999999,United,nbhdsheila,0, my flight was already cancelled flightled this morning because of a snow storm in denver and now im in dc waiting for a pilot to get on,2015-02-22 14:35:35,Boston,Eastern Time (US & Canada)
569626297116176384,negative,1.0,longlines,0.6454,United,mgsaldana,0, still sucks i dont understand why you have two cust service agents for a long line at houston international b gate unitedsucks,2015-02-22 14:34:27,,Central Time (US & Canada)
569625953602834433,negative,1.0,Late Flight,0.6477,United,iamchriswoody,0, the most frustrating flying experience one continuous i dunno what time you will leave today  dunno thats code for ,2015-02-22 14:33:05,Richmond Virginia ,Eastern Time (US & Canada)
569625419097313282,positive,1.0,None,0.0,United,BigJosh797,0, on 220 denver ap gate b91 destination santa fe agent ashley did an amazing job in the face of an angry traveler kudos,2015-02-22 14:30:57,"Houston, Texas",Central Time (US & Canada)
569625173176901632,negative,0.6891,Late Flight,0.6891,United,mathardin,0, has an united flight ever been on time americanisbetter,2015-02-22 14:29:59,Corpus Christi,
569624909501984768,negative,1.0,Bad Flight,0.6508,United,mathardin,0, id rather spend two days in the back seat of a volkswagen than two hours on your plane disgruntled whatacluster,2015-02-22 14:28:56,Corpus Christi,
569624798860587008,negative,1.0,Late Flight,1.0,United,nbhdsheila,0, my flight was supposed to depart to boston at 436 and now its departing at 630 due to issues with finding a pilot thanks a lot,2015-02-22 14:28:29,Boston,Eastern Time (US & Canada)
569623889686482944,negative,0.6464,Customer Service Issue,0.6464,United,Ofbikesandbirds,0, i suppose your customers enjoy screaming toddlers then not my problem if someone complains,2015-02-22 14:24:53,,
569623343424413697,negative,1.0,Can't Tell,1.0,United,mathardin,0, you could give me free flights for life and id still choose to purchase my tickets from a competitor,2015-02-22 14:22:42,Corpus Christi,
569623171210436608,negative,1.0,Can't Tell,0.6742,United,mathardin,0, the first time i flew united was horrible thought i would give you a second chance there will not be a third disgruntled,2015-02-22 14:22:01,Corpus Christi,
569622678228705280,negative,0.6852,Customer Service Issue,0.3453,United,JTraxxNYC,0, flight from san fransico to jfk was evacuated why,2015-02-22 14:20:04,"WASHINGTON HEIGHTS, NYC ",Pacific Time (US & Canada)
569621598849748993,negative,1.0,Late Flight,1.0,United,no_patients,0, 4994 out of jackson wyoming delayed by no pilots full toilets deplaned 2ndary to mechanical fail cancelled flightled flight pending,2015-02-22 14:15:46,,
569621528951660545,negative,1.0,Can't Tell,1.0,United,alysabaker,0, is by far the worst airline ive ever had the misfortune of flying with in all the 44 countries ive flown to its outrageous,2015-02-22 14:15:30,"ÜT: 50.97861,-114.000116",Mountain Time (US & Canada)
569621349095702528,negative,1.0,Lost Luggage,1.0,United,poweroflindsey,0,  i want my bag off flight 1142 what do i do now,2015-02-22 14:14:47,Ft Collins ,
569620944160886784,negative,1.0,Late Flight,1.0,United,baj2081,0, thanks for causing us to miss our connection and now a 6hour delay flydeltanexttime,2015-02-22 14:13:10,,
569620902742233088,neutral,1.0,None,0.0,United,D_WaYnE_01,0, i do not see where it talks about military baggage fees can you please guide me thanks,2015-02-22 14:13:00,,
569620432204267520,negative,1.0,Can't Tell,1.0,United,BUlizard,0, i hope you lose the next govt contract,2015-02-22 14:11:08,,
569620382023622657,negative,1.0,Lost Luggage,1.0,United,jprice9227,0, lost my bags and there was a flight from chi to eri that landed over 15 hrs agoyet still have zero updates unitedairlinessux,2015-02-22 14:10:56,,
569620354781425665,negative,1.0,Can't Tell,0.6693,United,kaf_silva,0, i will just send my confirmation number when i get home safe and sound this is why i pay so expensive services to you,2015-02-22 14:10:50,,
569620098467569664,negative,1.0,Lost Luggage,1.0,United,OScotty73,0, the bag is in a state that i didnt travel to and the airports dont fly to each other looks like itll never show,2015-02-22 14:09:49,,Central Time (US & Canada)
569620002652889088,negative,1.0,Can't Tell,0.69,United,kaf_silva,0, ridiculous i have to be refunded whenever i get at my final destination or not,2015-02-22 14:09:26,,
569619557360381952,negative,1.0,Late Flight,1.0,United,kaf_silva,0, stay more than 24h traveling ans sleeping on the airports floor,2015-02-22 14:07:40,,
569619545893306369,negative,1.0,Late Flight,1.0,United,directeng62,0, seriously   ua 806  delayed because of the copilot isnt here  for 15 hours and he is only flying from raleigh disappointing,2015-02-22 14:07:37,,
569619325230960641,negative,0.7071,Can't Tell,0.7071,United,BUlizard,0, seriously this is just complete bs,2015-02-22 14:06:44,,
569619208884977664,negative,1.0,Lost Luggage,0.65,United,paul27k,0, weve been waiting for over an hour for our luggage what gives,2015-02-22 14:06:17,,
569619205298855936,negative,1.0,Customer Service Issue,0.6452,United,kaf_silva,0, the costumer services here at denver intl airport is ridiculous bad,2015-02-22 14:06:16,,
569619171866222592,negative,1.0,Customer Service Issue,1.0,United,BUlizard,0, lied to my face at the gate about upgrades thanks badservice unitedsucks,2015-02-22 14:06:08,,
569619001820590081,negative,1.0,Customer Service Issue,0.67,United,kaf_silva,0, i have proof that my situation now is due to company mistake,2015-02-22 14:05:27,,
569618884355092480,negative,1.0,Can't Tell,0.6915,United,Lmuschel,0, ouch not fair,2015-02-22 14:04:59,,
569618868441722882,negative,1.0,Customer Service Issue,0.6809,United,segallsays,0, is synonymous to with rude and cheap you really dont know how to value the customer,2015-02-22 14:04:55,"Houston, TX",America/Chicago
569618829627666432,negative,1.0,Cancelled Flight,0.3393,United,kaf_silva,0, i have to go back home i have to use what the company has available but its unfair to stay more than 24 h traveling,2015-02-22 14:04:46,,
569618440396398592,negative,1.0,Can't Tell,0.6492,United,jtromano,0, if i miss the oscars ill never fly united again,2015-02-22 14:03:13,STL,Central Time (US & Canada)
569618317440208896,negative,1.0,Can't Tell,0.7065,United,segallsays,0, is the stingiest airline nobody should model after them ptfo cheap bastards stingy,2015-02-22 14:02:44,"Houston, TX",America/Chicago
569617556857851904,negative,1.0,Late Flight,1.0,United,jtromano,0, flight delayedagainevery time maintenance issues,2015-02-22 13:59:43,STL,Central Time (US & Canada)
569617494908002304,positive,1.0,None,0.0,United,kiiimbra,0, i should be fine they automatically changed my connecting flight for me so i wouldnt miss it a work,2015-02-22 13:59:28,Earth,Eastern Time (US & Canada)
569617083194933248,negative,0.6591,Bad Flight,0.3506,United,no_patients,0, yes a ride home would be perfect a fete one would assume possible after charging 1600 for a domestic flight ps we deplaned,2015-02-22 13:57:50,,
569617064375271424,neutral,1.0,None,0.0,United,BUlizard,0, ill be calling tomorrow,2015-02-22 13:57:45,,
569617019257151488,negative,1.0,Customer Service Issue,0.6856,United,BUlizard,0, and i was denied an upgrade because of catering issues poorservice,2015-02-22 13:57:35,,
569616974256472064,negative,1.0,Bad Flight,1.0,United,emilyjoynoon,0, to barrel through the sky at 600mph on a 75 ton piece of metal operated by a company that cant get their tiny tvs to work,2015-02-22 13:57:24,Los Angeles,Quito
569616836884619264,negative,0.6694,Flight Booking Problems,0.6694,United,BUlizard,0, heard about the vouchermiles credit for cancelled flighting my international flight yesterday but i didnt get an email,2015-02-22 13:56:51,,
569616634601717760,negative,1.0,Bad Flight,0.6774,United,JoshuaPasch,0, maybe dont play the video about how your flights are outfitted w wifi on the flights where wifi isnt working,2015-02-22 13:56:03,NYC,Pacific Time (US & Canada)
569616424995409921,negative,1.0,Lost Luggage,1.0,United,KHSailing,1, on line baggage system complete rubbish bag missing 2 days no meaningful information,2015-02-22 13:55:13,"Solent - Hamble, Lymington",London
569615659333627904,neutral,0.6957,None,0.0,United,Mikeplos,0, you still have flat tire policy  shuttle broke down on way to ord  will probably miss the 425pm to clehelp please,2015-02-22 13:52:10,"Erie, PA",
569615644448186369,negative,0.6721,Late Flight,0.3361,United,richlallen,0, thanks just was able to do it on the app myself still not customer service to be seen in yyz,2015-02-22 13:52:07,"Brooklyn, NY",Eastern Time (US & Canada)
569615215144226816,positive,0.6497,None,0.0,United,steve__chin,0, thx off the response finally got through the 45 min wait and talked to someone,2015-02-22 13:50:24,San Francisco Bay Area,Pacific Time (US & Canada)
569614679154143232,negative,1.0,Customer Service Issue,0.6676,United,AlyssaOMalley,0, so unhelpful ,2015-02-22 13:48:17,"Watertown, MA",Eastern Time (US & Canada)
569614651400585216,negative,1.0,Can't Tell,0.3511,United,emilyjoynoon,0, i would take the 500 voucher you offered for miscounting the  of seats on your plane but that means i would have to fly you again,2015-02-22 13:48:10,Los Angeles,Quito
569614009369907200,negative,1.0,Can't Tell,0.3603,United,CDNTravelGuy,0,  3 of 6 first seats open on ua5097 no upgrades processed gate agents  said their too busy not cool ,2015-02-22 13:45:37,Toronto Area,Eastern Time (US & Canada)
569613554963369985,negative,1.0,Late Flight,1.0,United,vascaino101,0,  flying to las vegas out of chicago flight is late flight and no announcement has been made,2015-02-22 13:43:49,,
569613526328717313,negative,1.0,Cancelled Flight,1.0,United,rayja9,0, i believe it was cancelled flighted yesterday i guess goes back to no notification from united about cancelled flightlation,2015-02-22 13:43:42,,
569613272049012736,negative,1.0,Can't Tell,0.6705,United,AG1181,0,  in case youre reading this ua230 right now 7d so many oversized carryons taking up too much room enforce your rules,2015-02-22 13:42:41,"New York, NY",Eastern Time (US & Canada)
569612999415111680,negative,1.0,Bad Flight,0.6729,United,AG1181,0, is an airline where you pay extra to get a better seat but by the time you board your overbooked flight theres no overhead space,2015-02-22 13:41:36,"New York, NY",Eastern Time (US & Canada)
569610889214754816,neutral,1.0,None,0.0,United,AbbieBjugstad,0, okay just requested to follow,2015-02-22 13:33:13,,
569610824647626752,positive,0.6735,None,0.0,United,screamingbrat,0, thx just dmd conf s mqxc64 amp mpwnc2 any help appreciated,2015-02-22 13:32:58,"new york, baby",Eastern Time (US & Canada)
569609923807440896,neutral,0.6495,None,0.0,United,18handicap,0, make sure you take care of  team amp  team we are 160,2015-02-22 13:29:23,anywhere but CStat,Central Time (US & Canada)
